PRCE_REG_YMD,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,AVRG_PRCE,WSRT_EXMN_SE_CODE,EXMN_SE_NM,GRAD_CODE,GRAD_NM,DSBN_STEP_ACTO_UNIT_NM,DSBN_STEP_ACTO_WT,TDY_LWET_PRCE,TDY_MAX_PRCE,ETL_LDG_DT
20231004,141,콩,01,흰 콩(국산),219800.000,02,도매,04,상품,kg,40,216000.000,227000.000,20231019070202
20231004,141,콩,01,흰 콩(국산),203000.000,02,도매,05,중품,kg,40,180000.000,215000.000,20231019070202
20231004,141,콩,03,흰 콩(수입),126800.000,02,도매,05,중품,kg,35,115000.000,134000.000,20231019070202
20231004,141,콩,KA,콩(전체),4935.957,01,소매,04,상품,g,500,3330.000,7560.000,20231019070202
20231004,141,콩,KA,콩(전체),219800.000,02,도매,04,상품,kg,40,216000.000,227000.000,20231019070202
20231004,141,콩,KA,콩(전체),126800.000,02,도매,05,중품,kg,35,115000.000,134000.000,20231019070202
20231004,141,콩,KA,콩(전체),203000.000,02,도매,05,중품,kg,40,180000.000,215000.000,20231019070202
20231004,142,팥,00,붉은 팥(국산),8049.800,01,소매,04,상품,g,500,11100.000,9800.000,20231019070202
20231004,142,팥,00,붉은 팥(국산),435600.000,02,도매,04,상품,kg,40,380000.000,470000.000,20231019070202
20231004,142,팥,00,붉은 팥(국산),423333.333,02,도매,05,중품,kg,40,420000.000,430000.000,20231019070202
20231004,142,팥,01,붉은 팥(수입),276200.000,02,도매,05,중품,kg,40,272000.000,280000.000,20231019070202
20231004,142,팥,KA,팥(전체),8049.800,01,소매,04,상품,g,500,11100.000,9800.000,20231019070202
20231004,142,팥,KA,팥(전체),435600.000,02,도매,04,상품,kg,40,380000.000,470000.000,20231019070202
20231004,142,팥,KA,팥(전체),331375.000,02,도매,05,중품,kg,40,272000.000,430000.000,20231019070202
20231004,143,녹두,00,국산,11078.864,01,소매,04,상품,g,500,10000.000,9500.000,20231019070202
20231004,143,녹두,00,국산,509500.000,02,도매,04,상품,kg,40,433000.000,562000.000,20231019070202
20231004,143,녹두,01,수입,223600.000,02,도매,05,중품,kg,40,170000.000,269000.000,20231019070202
20231004,143,녹두,KA,녹두(전체),11078.864,01,소매,04,상품,g,500,10000.000,9500.000,20231019070202
20231004,143,녹두,KA,녹두(전체),509500.000,02,도매,04,상품,kg,40,433000.000,562000.000,20231019070202
20231004,143,녹두,KA,녹두(전체),223600.000,02,도매,05,중품,kg,40,170000.000,269000.000,20231019070202
20231004,144,메밀,01,메밀(수입),3866.667,02,도매,05,중품,kg,1,3400.000,4400.000,20231019070202
20231004,144,메밀,KA,메밀(전체),3866.667,02,도매,05,중품,kg,1,3400.000,4400.000,20231019070202
20231004,151,고구마,00,밤,5793.958,01,소매,04,상품,kg,1,2990.000,7490.000,20231019070202
20231004,151,고구마,00,밤,4673.333,01,소매,05,중품,kg,1,3820.000,5500.000,20231019070202
20231004,151,고구마,00,밤,31800.000,02,도매,04,상품,kg,10,30000.000,33000.000,20231019070202
20231004,151,고구마,00,밤,26080.000,02,도매,05,중품,kg,10,22000.000,28000.000,20231019070202
20231004,151,고구마,KA,고구마(전체),5793.958,01,소매,04,상품,kg,1,2990.000,7490.000,20231019070202
20231004,151,고구마,KA,고구마(전체),4673.333,01,소매,05,중품,kg,1,3820.000,5500.000,20231019070202
20231004,151,고구마,KA,고구마(전체),31800.000,02,도매,04,상품,kg,10,30000.000,33000.000,20231019070202
20231004,151,고구마,KA,고구마(전체),26080.000,02,도매,05,중품,kg,10,22000.000,28000.000,20231019070202
20231004,152,감자,01,수미(노지),366.600,01,소매,04,상품,g,100,238.000,450.000,20231019070202
20231004,152,감자,01,수미(노지),309.955,01,소매,05,중품,g,100,196.000,383.000,20231019070202
20231004,152,감자,01,수미(노지),41060.000,02,도매,04,상품,kg,20,39000.000,44300.000,20231019070202
20231004,152,감자,01,수미(노지),35740.000,02,도매,05,중품,kg,20,35000.000,38000.000,20231019070202
20231004,152,감자,KA,감자(전체),366.600,01,소매,04,상품,g,100,238.000,450.000,20231019070202
20231004,152,감자,KA,감자(전체),309.955,01,소매,05,중품,g,100,196.000,383.000,20231019070202
20231004,152,감자,KA,감자(전체),41060.000,02,도매,04,상품,kg,20,39000.000,44300.000,20231019070202
20231004,152,감자,KA,감자(전체),35740.000,02,도매,05,중품,kg,20,35000.000,38000.000,20231019070202
20231004,211,배추,02,여름(고랭지),7074.200,01,소매,04,상품,포기,1,4580.000,9000.000,20231019070202
20231004,211,배추,02,여름(고랭지),5873.333,01,소매,05,중품,포기,1,4500.000,7330.000,20231019070202
20231004,211,배추,02,여름(고랭지),17140.000,02,도매,04,상품,kg(그물망 3포기),10,15200.000,19000.000,20231019070202
20231004,211,배추,02,여름(고랭지),14920.000,02,도매,05,중품,kg(그물망 3포기),10,12500.000,17000.000,20231019070202
20231004,211,배추,KA,배추(전체),7074.200,01,소매,04,상품,포기,1,4580.000,9000.000,20231019070202
20231004,211,배추,KA,배추(전체),5873.333,01,소매,05,중품,포기,1,4500.000,7330.000,20231019070202
20231004,211,배추,KA,배추(전체),17140.000,02,도매,04,상품,kg(그물망 3포기),10,15200.000,19000.000,20231019070202
20231004,211,배추,KA,배추(전체),14920.000,02,도매,05,중품,kg(그물망 3포기),10,12500.000,17000.000,20231019070202
20231004,212,양배추,00,양배추,5316.429,01,소매,04,상품,포기,1,4480.000,6480.000,20231019070202
20231004,212,양배추,00,양배추,4367.059,01,소매,05,중품,포기,1,3330.000,4830.000,20231019070202
20231004,212,양배추,00,양배추,13180.000,02,도매,04,상품,kg,8,12600.000,14000.000,20231019070202
20231004,212,양배추,00,양배추,10840.000,02,도매,05,중품,kg,8,10000.000,12000.000,20231019070202
20231004,212,양배추,KA,양배추(전체),5316.429,01,소매,04,상품,포기,1,4480.000,6480.000,20231019070202
20231004,212,양배추,KA,양배추(전체),4367.059,01,소매,05,중품,포기,1,3330.000,4830.000,20231019070202
20231004,212,양배추,KA,양배추(전체),13180.000,02,도매,04,상품,kg,8,12600.000,14000.000,20231019070202
20231004,212,양배추,KA,양배추(전체),10840.000,02,도매,05,중품,kg,8,10000.000,12000.000,20231019070202
20231004,213,시금치,00,시금치,1990.204,01,소매,04,상품,g,100,1440.000,930.000,20231019070202
20231004,213,시금치,00,시금치,35640.000,02,도매,04,상품,kg,4,30700.000,49000.000,20231019070202
20231004,213,시금치,00,시금치,29860.000,02,도매,05,중품,kg,4,23200.000,43000.000,20231019070202
20231004,213,시금치,KA,시금치(전체),1990.204,01,소매,04,상품,g,100,1440.000,930.000,20231019070202
20231004,213,시금치,KA,시금치(전체),35640.000,02,도매,04,상품,kg,4,30700.000,49000.000,20231019070202
20231004,213,시금치,KA,시금치(전체),29860.000,02,도매,05,중품,kg,4,23200.000,43000.000,20231019070202
20231004,214,상추,01,적,1728.367,01,소매,04,상품,g,100,1070.000,2250.000,20231019070202
20231004,214,상추,01,적,1305.556,01,소매,05,중품,g,100,1000.000,1910.000,20231019070202
20231004,214,상추,01,적,50240.000,02,도매,04,상품,kg,4,44500.000,58000.000,20231019070202
20231004,214,상추,01,적,44460.000,02,도매,05,중품,kg,4,39600.000,54000.000,20231019070202
20231004,214,상추,02,청,1878.250,01,소매,04,상품,g,100,1100.000,2360.000,20231019070202
20231004,214,상추,02,청,45800.000,02,도매,04,상품,kg,4,43500.000,50000.000,20231019070202
20231004,214,상추,02,청,40800.000,02,도매,05,중품,kg,4,39300.000,44000.000,20231019070202
20231004,214,상추,KA,상추(전체),1795.730,01,소매,04,상품,g,100,1070.000,2360.000,20231019070202
20231004,214,상추,KA,상추(전체),1305.556,01,소매,05,중품,g,100,1000.000,1910.000,20231019070202
20231004,214,상추,KA,상추(전체),48020.000,02,도매,04,상품,kg,4,43500.000,58000.000,20231019070202
20231004,214,상추,KA,상추(전체),42630.000,02,도매,05,중품,kg,4,39300.000,54000.000,20231019070202
20231004,215,얼갈이배추,00,얼갈이배추,4063.673,01,소매,04,상품,kg,1,1420.000,7520.000,20231019070202
20231004,215,얼갈이배추,00,얼갈이배추,9632.000,02,도매,04,상품,kg,4,11000.000,9000.000,20231019070202
20231004,215,얼갈이배추,00,얼갈이배추,7432.000,02,도매,05,중품,kg,4,6330.000,9000.000,20231019070202
20231004,215,얼갈이배추,KA,얼갈이배추(전체),4063.673,01,소매,04,상품,kg,1,1420.000,7520.000,20231019070202
20231004,215,얼갈이배추,KA,얼갈이배추(전체),9632.000,02,도매,04,상품,kg,4,11000.000,9000.000,20231019070202
20231004,215,얼갈이배추,KA,얼갈이배추(전체),7432.000,02,도매,05,중품,kg,4,6330.000,9000.000,20231019070202
20231004,221,수박,00,수박,22957.857,01,소매,04,상품,개,1,15500.000,32500.000,20231019070202
20231004,221,수박,00,수박,20106.364,01,소매,05,중품,개,1,15900.000,24600.000,20231019070202
20231004,221,수박,00,수박,18220.000,02,도매,04,상품,개,1,15200.000,21600.000,20231019070202
20231004,221,수박,00,수박,15400.000,02,도매,05,중품,개,1,13000.000,17600.000,20231019070202
20231004,221,수박,KA,수박(전체),22957.857,01,소매,04,상품,개,1,15500.000,32500.000,20231019070202
20231004,221,수박,KA,수박(전체),20106.364,01,소매,05,중품,개,1,15900.000,24600.000,20231019070202
20231004,221,수박,KA,수박(전체),18220.000,02,도매,04,상품,개,1,15200.000,21600.000,20231019070202
20231004,221,수박,KA,수박(전체),15400.000,02,도매,05,중품,개,1,13000.000,17600.000,20231019070202
20231004,222,참외,00,참외,31594.000,01,소매,04,상품,개,10,29970.000,34750.000,20231019070202
20231004,222,참외,KA,참외(전체),31594.000,01,소매,04,상품,개,10,29970.000,34750.000,20231019070202
20231004,223,오이,01,가시계통,16245.417,01,소매,04,상품,개,10,10600.000,8660.000,20231019070202
20231004,223,오이,01,가시계통,34000.000,02,도매,04,상품,kg,10,30000.000,38000.000,20231019070202
20231004,223,오이,01,가시계통,29500.000,02,도매,05,중품,kg,10,26000.000,33000.000,20231019070202
20231004,223,오이,02,다다기계통,13665.745,01,소매,04,상품,개,10,10600.000,9950.000,20231019070202
20231004,223,오이,02,다다기계통,8552.500,01,소매,05,중품,개,10,11600.000,8620.000,20231019070202
20231004,223,오이,02,다다기계통,71780.000,02,도매,04,상품,개,100,56000.000,90000.000,20231019070202
20231004,223,오이,02,다다기계통,63560.000,02,도매,05,중품,개,100,49600.000,83000.000,20231019070202
20231004,223,오이,03,취청,17043.462,01,소매,04,상품,개,10,10600.000,23260.000,20231019070202
20231004,223,오이,03,취청,43166.667,02,도매,04,상품,개,50,39000.000,49500.000,20231019070202
20231004,223,오이,03,취청,39166.667,02,도매,05,중품,개,50,36500.000,43700.000,20231019070202
20231004,223,오이,KA,오이(전체),15209.381,01,소매,04,상품,개,10,10600.000,9950.000,20231019070202
20231004,223,오이,KA,오이(전체),8552.500,01,소매,05,중품,개,10,11600.000,8620.000,20231019070202
20231004,223,오이,KA,오이(전체),34000.000,02,도매,04,상품,kg,10,30000.000,38000.000,20231019070202
20231004,223,오이,KA,오이(전체),71780.000,02,도매,04,상품,개,100,56000.000,90000.000,20231019070202
20231004,223,오이,KA,오이(전체),43166.667,02,도매,04,상품,개,50,39000.000,49500.000,20231019070202
20231004,223,오이,KA,오이(전체),29500.000,02,도매,05,중품,kg,10,26000.000,33000.000,20231019070202
20231004,223,오이,KA,오이(전체),63560.000,02,도매,05,중품,개,100,49600.000,83000.000,20231019070202
20231004,223,오이,KA,오이(전체),39166.667,02,도매,05,중품,개,50,36500.000,43700.000,20231019070202
20231004,224,호박,01,애호박,1903.800,01,소매,04,상품,개,1,1280.000,2480.000,20231019070202
20231004,224,호박,01,애호박,1327.143,01,소매,05,중품,개,1,1000.000,1500.000,20231019070202
20231004,224,호박,01,애호박,24240.000,02,도매,04,상품,개,20,21200.000,26000.000,20231019070202
20231004,224,호박,01,애호박,19160.000,02,도매,05,중품,개,20,14500.000,21000.000,20231019070202
20231004,224,호박,02,쥬키니,2365.000,01,소매,04,상품,개,1,1500.000,2980.000,20231019070202
20231004,224,호박,02,쥬키니,32440.000,02,도매,04,상품,kg,10,29000.000,35300.000,20231019070202
20231004,224,호박,02,쥬키니,26940.000,02,도매,05,중품,kg,10,23300.000,32200.000,20231019070202
20231004,224,호박,KA,호박(전체),2004.688,01,소매,04,상품,개,1,1280.000,2980.000,20231019070202
20231004,224,호박,KA,호박(전체),1327.143,01,소매,05,중품,개,1,1000.000,1500.000,20231019070202
20231004,224,호박,KA,호박(전체),32440.000,02,도매,04,상품,kg,10,29000.000,35300.000,20231019070202
20231004,224,호박,KA,호박(전체),24240.000,02,도매,04,상품,개,20,21200.000,26000.000,20231019070202
20231004,224,호박,KA,호박(전체),26940.000,02,도매,05,중품,kg,10,23300.000,32200.000,20231019070202
20231004,224,호박,KA,호박(전체),19160.000,02,도매,05,중품,개,20,14500.000,21000.000,20231019070202
20231004,225,토마토,00,토마토,9733.600,01,소매,04,상품,kg,1,10960.000,9990.000,20231019070202
20231004,225,토마토,00,토마토,25220.000,02,도매,04,상품,kg,5,21600.000,30000.000,20231019070202
20231004,225,토마토,00,토마토,20980.000,02,도매,05,중품,kg,5,17000.000,25000.000,20231019070202
20231004,225,토마토,KA,토마토(전체),9733.600,01,소매,04,상품,kg,1,10960.000,9990.000,20231019070202
20231004,225,토마토,KA,토마토(전체),25220.000,02,도매,04,상품,kg,5,21600.000,30000.000,20231019070202
20231004,225,토마토,KA,토마토(전체),20980.000,02,도매,05,중품,kg,5,17000.000,25000.000,20231019070202
20231004,231,무,02,고랭지,2566.667,01,소매,04,상품,개,1,1390.000,3550.000,20231019070202
20231004,231,무,02,고랭지,2310.000,01,소매,05,중품,개,1,1680.000,2900.000,20231019070202
20231004,231,무,02,고랭지,16720.000,02,도매,04,상품,kg,20,15600.000,18000.000,20231019070202
20231004,231,무,02,고랭지,14360.000,02,도매,05,중품,kg,20,13000.000,16200.000,20231019070202
20231004,231,무,KA,무(전체),2566.667,01,소매,04,상품,개,1,1390.000,3550.000,20231019070202
20231004,231,무,KA,무(전체),2310.000,01,소매,05,중품,개,1,1680.000,2900.000,20231019070202
20231004,231,무,KA,무(전체),16720.000,02,도매,04,상품,kg,20,15600.000,18000.000,20231019070202
20231004,231,무,KA,무(전체),14360.000,02,도매,05,중품,kg,20,13000.000,16200.000,20231019070202
20231004,232,당근,01,무세척,6567.755,01,소매,04,상품,kg,1,4000.000,8540.000,20231019070202
20231004,232,당근,01,무세척,5044.000,01,소매,05,중품,kg,1,3000.000,7500.000,20231019070202
20231004,232,당근,01,무세척,75600.000,02,도매,04,상품,kg,20,70000.000,83000.000,20231019070202
20231004,232,당근,01,무세척,69140.000,02,도매,05,중품,kg,20,65000.000,77000.000,20231019070202
20231004,232,당근,10,세척(수입),9840.000,02,도매,05,중품,kg,10,10300.000,9000.000,20231019070202
20231004,232,당근,KA,당근(전체),6567.755,01,소매,04,상품,kg,1,4000.000,8540.000,20231019070202
20231004,232,당근,KA,당근(전체),5044.000,01,소매,05,중품,kg,1,3000.000,7500.000,20231019070202
20231004,232,당근,KA,당근(전체),75600.000,02,도매,04,상품,kg,20,70000.000,83000.000,20231019070202
20231004,232,당근,KA,당근(전체),9840.000,02,도매,05,중품,kg,10,10300.000,9000.000,20231019070202
20231004,232,당근,KA,당근(전체),69140.000,02,도매,05,중품,kg,20,65000.000,77000.000,20231019070202
20231004,233,열무,00,열무,3991.429,01,소매,04,상품,kg,1,1260.000,7520.000,20231019070202
20231004,233,열무,00,열무,8982.000,02,도매,04,상품,kg,4,10000.000,8330.000,20231019070202
20231004,233,열무,00,열무,7448.000,02,도매,05,중품,kg,4,6330.000,9000.000,20231019070202
20231004,233,열무,KA,열무(전체),3991.429,01,소매,04,상품,kg,1,1260.000,7520.000,20231019070202
20231004,233,열무,KA,열무(전체),8982.000,02,도매,04,상품,kg,4,10000.000,8330.000,20231019070202
20231004,233,열무,KA,열무(전체),7448.000,02,도매,05,중품,kg,4,6330.000,9000.000,20231019070202
20231004,241,건고추,00,화건,18479.630,01,소매,04,상품,g,600,14980.000,23300.000,20231019070202
20231004,241,건고추,00,화건,663400.000,02,도매,04,상품,kg,30,625000.000,700000.000,20231019070202
20231004,241,건고추,00,화건,606200.000,02,도매,05,중품,kg,30,575000.000,630000.000,20231019070202
20231004,241,건고추,KA,건고추(전체),18479.630,01,소매,04,상품,g,600,14980.000,23300.000,20231019070202
20231004,241,건고추,KA,건고추(전체),663400.000,02,도매,04,상품,kg,30,625000.000,700000.000,20231019070202
20231004,241,건고추,KA,건고추(전체),606200.000,02,도매,05,중품,kg,30,575000.000,630000.000,20231019070202
20231004,242,풋고추,00,풋고추,1777.907,01,소매,04,상품,g,100,1000.000,960.000,20231019070202
20231004,242,풋고추,00,풋고추,77400.000,02,도매,04,상품,kg,10,100000.000,91000.000,20231019070202
20231004,242,풋고추,00,풋고추,68560.000,02,도매,05,중품,kg,10,55000.000,85000.000,20231019070202
20231004,242,풋고추,02,꽈리고추,1768.000,01,소매,04,상품,g,100,1000.000,2840.000,20231019070202
20231004,242,풋고추,02,꽈리고추,977.000,01,소매,05,중품,g,100,1000.000,920.000,20231019070202
20231004,242,풋고추,02,꽈리고추,34500.000,02,도매,04,상품,kg,4,29600.000,40000.000,20231019070202
20231004,242,풋고추,02,꽈리고추,29920.000,02,도매,05,중품,kg,4,25600.000,36000.000,20231019070202
20231004,242,풋고추,03,청양고추,1510.060,01,소매,04,상품,g,100,1020.000,993.000,20231019070202
20231004,242,풋고추,03,청양고추,834.167,01,소매,05,중품,g,100,1010.000,920.000,20231019070202
20231004,242,풋고추,03,청양고추,68180.000,02,도매,04,상품,kg,10,56700.000,80000.000,20231019070202
20231004,242,풋고추,03,청양고추,58400.000,02,도매,05,중품,kg,10,46200.000,73000.000,20231019070202
20231004,242,풋고추,04,오이맛고추,1278.163,01,소매,04,상품,g,100,1000.000,990.000,20231019070202
20231004,242,풋고추,04,오이맛고추,51360.000,02,도매,04,상품,kg,10,46500.000,60700.000,20231019070202
20231004,242,풋고추,04,오이맛고추,43160.000,02,도매,05,중품,kg,10,36600.000,49000.000,20231019070202
20231004,242,풋고추,KA,풋고추(전체),1578.036,01,소매,04,상품,g,100,1000.000,993.000,20231019070202
20231004,242,풋고추,KA,풋고추(전체),899.091,01,소매,05,중품,g,100,1000.000,920.000,20231019070202
20231004,242,풋고추,KA,풋고추(전체),65646.667,02,도매,04,상품,kg,10,100000.000,91000.000,20231019070202
20231004,242,풋고추,KA,풋고추(전체),34500.000,02,도매,04,상품,kg,4,29600.000,40000.000,20231019070202
20231004,242,풋고추,KA,풋고추(전체),56706.667,02,도매,05,중품,kg,10,36600.000,85000.000,20231019070202
20231004,242,풋고추,KA,풋고추(전체),29920.000,02,도매,05,중품,kg,4,25600.000,36000.000,20231019070202
20231004,243,붉은고추,00,붉은고추,2121.875,01,소매,04,상품,g,100,1000.000,970.000,20231019070202
20231004,243,붉은고추,00,붉은고추,876.250,01,소매,05,중품,g,100,1000.000,910.000,20231019070202
20231004,243,붉은고추,00,붉은고추,103520.000,02,도매,04,상품,kg,10,106000.000,91600.000,20231019070202
20231004,243,붉은고추,00,붉은고추,91900.000,02,도매,05,중품,kg,10,102000.000,95200.000,20231019070202
20231004,243,붉은고추,KA,붉은고추(전체),2121.875,01,소매,04,상품,g,100,1000.000,970.000,20231019070202
20231004,243,붉은고추,KA,붉은고추(전체),876.250,01,소매,05,중품,g,100,1000.000,910.000,20231019070202
20231004,243,붉은고추,KA,붉은고추(전체),103520.000,02,도매,04,상품,kg,10,106000.000,91600.000,20231019070202
20231004,243,붉은고추,KA,붉은고추(전체),91900.000,02,도매,05,중품,kg,10,102000.000,95200.000,20231019070202
20231004,244,피마늘,03,한지,80000.000,02,도매,05,중품,kg,10,80000.000,80000.000,20231019070202
20231004,244,피마늘,22,난지(대서),43240.000,02,도매,04,상품,kg,10,42000.000,46000.000,20231019070202
20231004,244,피마늘,22,난지(대서),36966.667,02,도매,05,중품,kg,10,36300.000,38000.000,20231019070202
20231004,244,피마늘,KA,피마늘(전체),43240.000,02,도매,04,상품,kg,10,42000.000,46000.000,20231019070202
20231004,244,피마늘,KA,피마늘(전체),36966.667,02,도매,05,중품,kg,10,36300.000,38000.000,20231019070202
20231004,245,양파,00,양파,2366.800,01,소매,04,상품,kg,1,1160.000,3230.000,20231019070202
20231004,245,양파,00,양파,2199.286,01,소매,05,중품,kg,1,1500.000,2490.000,20231019070202
20231004,245,양파,00,양파,20660.000,02,도매,04,상품,kg,15,19500.000,22600.000,20231019070202
20231004,245,양파,00,양파,18100.000,02,도매,05,중품,kg,15,17000.000,19600.000,20231019070202
20231004,245,양파,KA,양파(전체),2366.800,01,소매,04,상품,kg,1,1160.000,3230.000,20231019070202
20231004,245,양파,KA,양파(전체),2199.286,01,소매,05,중품,kg,1,1500.000,2490.000,20231019070202
20231004,245,양파,KA,양파(전체),20660.000,02,도매,04,상품,kg,15,19500.000,22600.000,20231019070202
20231004,245,양파,KA,양파(전체),18100.000,02,도매,05,중품,kg,15,17000.000,19600.000,20231019070202
20231004,246,파,00,대파,3717.755,01,소매,04,상품,kg,1,2500.000,5040.000,20231019070202
20231004,246,파,00,대파,2504.545,01,소매,05,중품,kg,1,2000.000,3000.000,20231019070202
20231004,246,파,00,대파,2760.000,02,도매,04,상품,kg,1,2450.000,3200.000,20231019070202
20231004,246,파,00,대파,2356.000,02,도매,05,중품,kg,1,1900.000,2820.000,20231019070202
20231004,246,파,02,쪽파,9521.290,01,소매,04,상품,kg,1,10460.000,9000.000,20231019070202
20231004,246,파,02,쪽파,6940.000,01,소매,05,중품,kg,1,6000.000,8500.000,20231019070202
20231004,246,파,02,쪽파,9498.000,02,도매,04,상품,kg,1,11500.000,9660.000,20231019070202
20231004,246,파,02,쪽파,8438.000,02,도매,05,중품,kg,1,10500.000,8530.000,20231019070202
20231004,246,파,KA,파(전체),5966.625,01,소매,04,상품,kg,1,10460.000,9000.000,20231019070202
20231004,246,파,KA,파(전체),4372.105,01,소매,05,중품,kg,1,2000.000,8500.000,20231019070202
20231004,246,파,KA,파(전체),6129.000,02,도매,04,상품,kg,1,11500.000,9660.000,20231019070202
20231004,246,파,KA,파(전체),5397.000,02,도매,05,중품,kg,1,10500.000,8530.000,20231019070202
20231004,247,생강,00,국산,19035.208,01,소매,04,상품,kg,1,12600.000,26040.000,20231019070202
20231004,247,생강,00,국산,83580.000,02,도매,04,상품,kg,10,72000.000,89000.000,20231019070202
20231004,247,생강,00,국산,74640.000,02,도매,05,중품,kg,10,63000.000,82300.000,20231019070202
20231004,247,생강,01,수입,71640.000,02,도매,05,중품,kg,10,53600.000,90000.000,20231019070202
20231004,247,생강,KA,생강(전체),19035.208,01,소매,04,상품,kg,1,12600.000,26040.000,20231019070202
20231004,247,생강,KA,생강(전체),83580.000,02,도매,04,상품,kg,10,72000.000,89000.000,20231019070202
20231004,247,생강,KA,생강(전체),73140.000,02,도매,05,중품,kg,10,53600.000,90000.000,20231019070202
20231004,248,고춧가루,00,국산,36721.200,01,소매,04,상품,kg,1,23980.000,54000.000,20231019070202
20231004,248,고춧가루,01,중국,13450.000,01,소매,04,상품,kg,1,11600.000,16000.000,20231019070202
20231004,248,고춧가루,KA,고춧가루(전체),29610.556,01,소매,04,상품,kg,1,11600.000,54000.000,20231019070202
20231004,252,미나리,00,미나리,1936.122,01,소매,04,상품,g,100,1050.000,890.000,20231019070202
20231004,252,미나리,00,미나리,75640.000,02,도매,04,상품,kg,7.5,70000.000,80000.000,20231019070202
20231004,252,미나리,00,미나리,63200.000,02,도매,05,중품,kg,7.5,53000.000,73000.000,20231019070202
20231004,252,미나리,KA,미나리(전체),1936.122,01,소매,04,상품,g,100,1050.000,890.000,20231019070202
20231004,252,미나리,KA,미나리(전체),75640.000,02,도매,04,상품,kg,7.5,70000.000,80000.000,20231019070202
20231004,252,미나리,KA,미나리(전체),63200.000,02,도매,05,중품,kg,7.5,53000.000,73000.000,20231019070202
20231004,253,깻잎,00,깻잎,3176.600,01,소매,04,상품,g,100,1730.000,4960.000,20231019070202
20231004,253,깻잎,00,깻잎,37580.000,02,도매,04,상품,kg,2,34200.000,41000.000,20231019070202
20231004,253,깻잎,00,깻잎,33160.000,02,도매,05,중품,kg,2,32000.000,36300.000,20231019070202
20231004,253,깻잎,KA,깻잎(전체),3176.600,01,소매,04,상품,g,100,1730.000,4960.000,20231019070202
20231004,253,깻잎,KA,깻잎(전체),37580.000,02,도매,04,상품,kg,2,34200.000,41000.000,20231019070202
20231004,253,깻잎,KA,깻잎(전체),33160.000,02,도매,05,중품,kg,2,32000.000,36300.000,20231019070202
20231004,255,피망,00,청,1506.585,01,소매,04,상품,g,100,1070.000,960.000,20231019070202
20231004,255,피망,00,청,46060.000,02,도매,04,상품,kg,10,42000.000,50000.000,20231019070202
20231004,255,피망,00,청,40020.000,02,도매,05,중품,kg,10,32000.000,45000.000,20231019070202
20231004,255,피망,KA,피망(전체),1506.585,01,소매,04,상품,g,100,1070.000,960.000,20231019070202
20231004,255,피망,KA,피망(전체),46060.000,02,도매,04,상품,kg,10,42000.000,50000.000,20231019070202
20231004,255,피망,KA,피망(전체),40020.000,02,도매,05,중품,kg,10,32000.000,45000.000,20231019070202
20231004,256,파프리카,00,파프리카,2266.875,01,소매,04,상품,g,200,1490.000,3290.000,20231019070202
20231004,256,파프리카,00,파프리카,1590.500,01,소매,05,중품,g,200,1100.000,2160.000,20231019070202
